stopPointRef,no_of_buses
NSR:Quay:26984,6860
NSR:Quay:58544,6642
NSR:Quay:44260,6087
NSR:Quay:66915,1185
NSR:Quay:98330,1754
NSR:Quay:4344,3604
NSR:Quay:49980,1118
NSR:Quay:34246,802
NSR:Quay:45787,14419
NSR:Quay:55675,3892
NSR:Quay:3639,6427
NSR:Quay:76665,561
NSR:Quay:4823,3731
NSR:Quay:1416,1164
NSR:Quay:68863,1322
NSR:Quay:57688,2608
NSR:Quay:65990,5630
NSR:Quay:2160,391
NSR:Quay:8180,1231
NSR:Quay:9148,14317
NSR:Quay:76285,7639
NSR:Quay:17291,1367
NSR:Quay:58449,2330
NSR:Quay:88538,752
NSR:Quay:49407,7746
NSR:Quay:48164,2865
NSR:Quay:84911,916
NSR:Quay:38819,727
NSR:Quay:32486,1147
NSR:Quay:53856,3907
NSR:Quay:91995,576
NSR:Quay:31258,1629
NSR:Quay:92374,2990
NSR:Quay:66711,1138
NSR:Quay:79624,5250
NSR:Quay:94840,2423
NSR:Quay:36380,1146
NSR:Quay:106486,521
NSR:Quay:23117,609
NSR:Quay:18998,183
NSR:Quay:24062,806
NSR:Quay:32173,1112
NSR:Quay:93245,908
NSR:Quay:4093,584
NSR:Quay:70202,1654
NSR:Quay:93565,1239
NSR:Quay:90049,1414
NSR:Quay:14584,1156
NSR:Quay:103114,761
NSR:Quay:106201,1338
NSR:Quay:43056,3849
NSR:Quay:92616,3240
NSR:Quay:28556,568
NSR:Quay:5637,10
NSR:Quay:26406,953
NSR:Quay:8061,854
NSR:Quay:69788,2516
NSR:Quay:19866,6433
NSR:Quay:19428,1710
NSR:Quay:67096,497
NSR:Quay:75466,906
NSR:Quay:20496,144
NSR:Quay:81479,381
NSR:Quay:67577,1538
NSR:Quay:22598,1809
14397579,3135
NSR:Quay:97918,5902
NSR:Quay:19496,575
NSR:Quay:85073,569
NSR:Quay:87741,464
NSR:Quay:13919,1116
NSR:Quay:29778,3396
NSR:Quay:22511,1081
NSR:Quay:7915,11021
NSR:Quay:38783,5394
NSR:Quay:57838,4077
NSR:Quay:83454,1273
NSR:Quay:51161,3257
NSR:Quay:44071,1498
NSR:Quay:3078,6856
NSR:Quay:96183,550
NSR:Quay:10479,1898
NSR:Quay:49999,2600
NSR:Quay:41114,458
NSR:Quay:48694,535
NSR:Quay:68791,5744
NSR:Quay:52545,1955
NSR:Quay:90431,946
NSR:Quay:37191,641
NSR:Quay:88312,693
NSR:Quay:72952,1469
NSR:Quay:102705,760
NSR:Quay:33719,847
NSR:Quay:102151,2028
NSR:Quay:73554,9164
NSR:Quay:41729,5878
NSR:Quay:101996,475
NSR:Quay:71001,326
14281053,2206
NSR:Quay:73109,541
NSR:Quay:85062,396
14114715,955
NSR:Quay:92696,384
NSR:Quay:68842,5605
14291689,1186
NSR:Quay:96803,1131
NSR:Quay:66495,3038
NSR:Quay:65352,1541
NSR:Quay:38100,1192
NSR:Quay:37803,1498
NSR:Quay:97937,5492
NSR:Quay:38543,1320
NSR:Quay:87127,1409
NSR:Quay:35862,1485
NSR:Quay:94455,256
NSR:Quay:49873,3038
NSR:Quay:87071,569
NSR:Quay:58634,2424
NSR:Quay:90597,5406
NSR:Quay:106530,1536
NSR:Quay:22215,2543
NSR:Quay:51949,496
NSR:Quay:20363,460
NSR:Quay:76069,748
NSR:Quay:41007,2933
NSR:Quay:108140,3121
NSR:Quay:100139,2575
NSR:Quay:69850,1875
NSR:Quay:81558,619
NSR:Quay:82082,1243
NSR:Quay:53512,1129
NSR:Quay:3506,772
NSR:Quay:31740,723
14114703,504
NSR:Quay:12367,3507
NSR:Quay:58630,2212
NSR:Quay:107825,1570
NSR:Quay:34773,1342
NSR:Quay:20376,1156
NSR:Quay:18321,811
NSR:Quay:75569,1515
NSR:Quay:77293,181
NSR:Quay:89876,682
NSR:Quay:14282,1064
NSR:Quay:38512,1088
NSR:Quay:1365,422
NSR:Quay:27535,615
NSR:Quay:45242,883
NSR:Quay:25302,1162
NSR:Quay:21231,726
NSR:Quay:108672,2715
NSR:Quay:23356,184
NSR:Quay:88804,548
NSR:Quay:23091,2771
NSR:Quay:78585,710
NSR:Quay:88311,697
NSR:Quay:42099,556
NSR:Quay:89577,445
NSR:Quay:16333,4140
NSR:Quay:71403,353
NSR:Quay:93679,492
14497042,597
NSR:Quay:89148,2504
NSR:Quay:89214,3240
NSR:Quay:86175,82
NSR:Quay:94473,1917
NSR:Quay:68170,513
NSR:Quay:14539,504
NSR:Quay:89420,1441
NSR:Quay:74403,654
NSR:Quay:27441,779
NSR:Quay:47975,2832
NSR:Quay:23423,713
NSR:Quay:57225,1912
NSR:Quay:94481,384
NSR:Quay:91415,1518
NSR:Quay:13506,459
NSR:Quay:93762,575
NSR:Quay:3432,994
NSR:Quay:102871,261
NSR:Quay:54562,3756
NSR:Quay:18651,1012
NSR:Quay:76962,251
14452818,401
NSR:Quay:93367,767
NSR:Quay:25517,325
NSR:Quay:2735,653
NSR:Quay:54559,3756
NSR:Quay:22951,715
NSR:Quay:100682,1411
NSR:Quay:107689,1000
NSR:Quay:56325,2144
NSR:Quay:109150,164
NSR:Quay:17064,182
NSR:Quay:92955,919
NSR:Quay:33114,220
NSR:Quay:88831,307
NSR:Quay:43791,818
NSR:Quay:20610,1066
NSR:Quay:47115,2618
NSR:Quay:12812,356
NSR:Quay:2128,406
NSR:Quay:70159,1933
NSR:Quay:15238,1489
NSR:Quay:18332,455
NSR:Quay:52045,2044
NSR:Quay:5716,1384
NSR:Quay:84401,1653
NSR:Quay:92859,1441
14018139,1460
NSR:Quay:107979,998
NSR:Quay:92023,640
NSR:Quay:102481,306
NSR:Quay:18296,352
NSR:Quay:88398,1183
NSR:Quay:82346,806
NSR:Quay:101399,3759
NSR:Quay:72471,608
NSR:Quay:3755,355
NSR:Quay:30138,714
NSR:Quay:13383,1074
NSR:Quay:22322,701
NSR:Quay:68244,1197
NSR:Quay:91999,880
NSR:Quay:17656,282
NSR:Quay:45714,951
NSR:Quay:17760,1518
NSR:Quay:79793,182
NSR:Quay:7243,376
NSR:Quay:92565,1117
NSR:Quay:54744,291
14302569,1553
NSR:Quay:96568,570
NSR:Quay:64264,90
NSR:Quay:53827,721
14452721,417
NSR:Quay:34233,779
NSR:Quay:105963,230
NSR:Quay:24505,1911
NSR:Quay:85845,298
NSR:Quay:97177,975
NSR:Quay:101043,497
14291654,668
NSR:Quay:75714,1888
NSR:Quay:47865,994
NSR:Quay:96588,343
NSR:Quay:64432,272
NSR:Quay:25999,763
NSR:Quay:12524,934
NSR:Quay:9168,429
NSR:Quay:104456,339
NSR:Quay:20006,518
NSR:Quay:92241,634
NSR:Quay:84182,709
NSR:Quay:28145,374
NSR:Quay:100262,370
NSR:Quay:67568,189
NSR:Quay:7284,376
NSR:Quay:73929,705
NSR:Quay:23207,159
NSR:Quay:68047,824
NSR:Quay:103331,180
NSR:Quay:57830,631
14333765,897
NSR:Quay:12482,988
NSR:Quay:91423,534
NSR:Quay:69012,643
NSR:Quay:107801,203
NSR:Quay:77188,415
19194,345
NSR:Quay:45557,188
NSR:Quay:84714,282
NSR:Quay:22126,407
NSR:Quay:18420,300
NSR:Quay:94757,2285
NSR:Quay:38265,279
NSR:Quay:93443,250
NSR:Quay:99806,125
NSR:Quay:76206,339
NSR:Quay:42692,699
NSR:Quay:94965,228
NSR:Quay:85971,263
NSR:Quay:76749,643
NSR:Quay:45900,539
NSR:Quay:105622,357
NSR:Quay:69995,182
NSR:Quay:18548,177
NSR:Quay:30513,169
NSR:Quay:76056,504
NSR:Quay:26157,517
NSR:Quay:105430,512
NSR:Quay:29843,342
NSR:Quay:74525,1400
NSR:Quay:81843,859
NSR:Quay:80692,188
NSR:Quay:83662,552
NSR:Quay:23688,594
NSR:Quay:61129,27
NSR:Quay:104256,101
NSR:Quay:53329,243
NSR:Quay:14961,706
NSR:Quay:14703,251
NSR:Quay:66648,175
NSR:Quay:105913,420
NSR:Quay:38321,1898
NSR:Quay:103112,363
14496922,948
NSR:Quay:66641,859
NSR:Quay:90593,735
14291694,422
NSR:Quay:102593,632
NSR:Quay:32753,301
NSR:Quay:14839,321
NSR:Quay:78019,556
NSR:Quay:77645,190
16902,53
NSR:Quay:44594,289
NSR:Quay:21602,683
NSR:Quay:108662,14
NSR:Quay:2337,979
NSR:Quay:80774,624
NSR:Quay:71355,354
NSR:Quay:90584,250
NSR:Quay:87439,331
0605339003,54
NSR:Quay:80053,647
NSR:Quay:88502,307
NSR:Quay:84527,432
NSR:Quay:95440,300
NSR:Quay:58192,652
NSR:Quay:83944,82
NSR:Quay:21393,184
NSR:Quay:16465,421
NSR:Quay:83812,200
NSR:Quay:37965,232
NSR:Quay:91324,250
NSR:Quay:108473,349
NSR:Quay:69982,62
NSR:Quay:93609,230
NSR:Quay:33694,327
NSR:Quay:91238,650
NSR:Quay:80840,396
NSR:Quay:94876,958
NSR:Quay:32283,349
NSR:Quay:99411,339
NSR:Quay:81402,85
NSR:Quay:44541,476
NSR:Quay:82711,332
NSR:Quay:78863,429
NSR:Quay:93827,384
NSR:Quay:23808,432
NSR:Quay:13499,168
NSR:Quay:82297,249
NSR:Quay:31839,165
NSR:Quay:86274,783
NSR:Quay:76721,354
NSR:Quay:15076,289
NSR:Quay:18016,348
NSR:Quay:81258,1480
NSR:Quay:106035,234
NSR:Quay:19945,359
NSR:Quay:83834,198
NSR:Quay:50546,172
NSR:Quay:19730,184
NSR:Quay:107360,841
NSR:Quay:12141,188
NSR:Quay:95486,269
NSR:Quay:102706,373
NSR:Quay:21885,200
NSR:Quay:100203,246
NSR:Quay:17374,163
NSR:Quay:34662,827
NSR:Quay:61452,40
NSR:Quay:107309,178
NSR:Quay:82521,166
NSR:Quay:10288,177
NSR:Quay:109351,85
NSR:Quay:69045,127
NSR:Quay:109647,87
NSR:Quay:54385,122
NSR:Quay:41252,86
NSR:Quay:100529,15
NSR:Quay:21668,4
NSR:Quay:25671,9353
NSR:Quay:39113,107419
NSR:Quay:102367,5912
NSR:Quay:6554,19946
NSR:Quay:47365,20033
NSR:Quay:87561,432
NSR:Quay:92751,27517
NSR:Quay:28681,26426
NSR:Quay:9099,7827
NSR:Quay:25428,17636
NSR:Quay:37022,28476
NSR:Quay:10067,69866
NSR:Quay:11213,166859
NSR:Quay:33109,1680
NSR:Quay:10591,11097
NSR:Quay:79155,1717
NSR:Quay:105406,348
NSR:Quay:66726,13805
NSR:Quay:4156,13919
NSR:Quay:4340,3604
NSR:Quay:85147,545
NSR:Quay:47273,18144
NSR:Quay:54802,105292
NSR:Quay:35509,12740
NSR:Quay:75143,11240
NSR:Quay:2959,706
NSR:Quay:92870,2670
NSR:Quay:11865,6421
NSR:Quay:29517,10421
NSR:Quay:49644,58152
NSR:Quay:55283,12220
NSR:Quay:96030,43997
NSR:Quay:41847,5693
NSR:Quay:76956,542
NSR:Quay:76086,379
NSR:Quay:47434,13585
NSR:Quay:31209,9476
NSR:Quay:43216,4283
NSR:Quay:41278,15961
NSR:Quay:106980,45480
NSR:Quay:22418,444
NSR:Quay:101726,7516
NSR:Quay:27643,19829
NSR:Quay:52966,3810
NSR:Quay:33532,9335
NSR:Quay:34166,1856
NSR:Quay:32345,12073
NSR:Quay:94215,25157
NSR:Quay:75803,5392
NSR:Quay:26364,5216
NSR:Quay:476,56577
NSR:Quay:10314,19233
NSR:Quay:54797,31789
NSR:Quay:8780,20966
NSR:Quay:11650,43981
NSR:Quay:104525,65444
NSR:Quay:46960,41064
NSR:Quay:40980,9957
NSR:Quay:11424,41865
NSR:Quay:10204,59136
NSR:Quay:44160,6910
NSR:Quay:31085,4821
NSR:Quay:92061,1472
NSR:Quay:69337,5432
NSR:Quay:58357,1636
NSR:Quay:38287,13961
NSR:Quay:10230,27745
NSR:Quay:5584,33437
NSR:Quay:69440,37155
NSR:Quay:10269,39488
NSR:Quay:7799,17277
NSR:Quay:7033,14523
NSR:Quay:9373,37663
NSR:Quay:41930,9109
NSR:Quay:40734,18265
NSR:Quay:53411,119878
NSR:Quay:56102,10910
NSR:Quay:6129,8078
NSR:Quay:55879,14817
NSR:Quay:56078,10345
14163466,8168
NSR:Quay:54641,3756
NSR:Quay:52495,18301
14291720,2981
NSR:Quay:96777,656
NSR:Quay:26544,4472
NSR:Quay:51833,55248
NSR:Quay:92899,1884
NSR:Quay:34729,7972
NSR:Quay:80708,221
NSR:Quay:41640,1304
NSR:Quay:40484,8682
NSR:Quay:7585,7816
NSR:Quay:104373,9252
NSR:Quay:66582,39476
NSR:Quay:17624,1788
NSR:Quay:51131,28155
NSR:Quay:35211,5874
NSR:Quay:55644,4925
NSR:Quay:65904,3055
NSR:Quay:55501,8963
NSR:Quay:70727,10083
NSR:Quay:43741,14774
NSR:Quay:50165,37921
NSR:Quay:77741,502
NSR:Quay:29435,773
NSR:Quay:17734,4889
NSR:Quay:25474,880
NSR:Quay:86436,1171
NSR:Quay:22384,904
NSR:Quay:33585,2725
NSR:Quay:90259,1716
NSR:Quay:6927,5624
NSR:Quay:2625,3501
NSR:Quay:11097,20949
NSR:Quay:52988,6547
NSR:Quay:32150,9389
NSR:Quay:21954,5304
NSR:Quay:58194,3158
NSR:Quay:95017,619
NSR:Quay:96997,2806
NSR:Quay:99830,12030
NSR:Quay:7070,294
NSR:Quay:35504,12962
NSR:Quay:68312,18995
NSR:Quay:66956,32700
NSR:Quay:11500,45391
NSR:Quay:104407,1894
NSR:Quay:27682,7742
NSR:Quay:72715,18164
NSR:Quay:15952,549
NSR:Quay:34995,18976
NSR:Quay:33029,5635
NSR:Quay:27020,8970
NSR:Quay:50656,4420
NSR:Quay:56285,6766
NSR:Quay:50952,7891
NSR:Quay:76189,6075
NSR:Quay:47723,23308
NSR:Quay:68007,1434
NSR:Quay:16035,2122
NSR:Quay:78886,8754
NSR:Quay:42229,6088
NSR:Quay:39886,14238
NSR:Quay:7641,3485
NSR:Quay:11432,42320
NSR:Quay:108989,3569
NSR:Quay:30858,10310
NSR:Quay:998,2913
NSR:Quay:39756,19756
NSR:Quay:104073,24280
NSR:Quay:26560,6090
NSR:Quay:46176,14851
NSR:Quay:23894,13574
NSR:Quay:43673,637
NSR:Quay:101990,381
NSR:Quay:37444,7490
NSR:Quay:55712,6740
NSR:Quay:39844,1387
NSR:Quay:56502,7013
NSR:Quay:95873,921
NSR:Quay:15972,683
NSR:Quay:49041,6414
NSR:Quay:69213,5889
NSR:Quay:68387,5743
NSR:Quay:9773,8718
NSR:Quay:1791,908
NSR:Quay:38884,22996
NSR:Quay:77852,376
NSR:Quay:17614,1103
NSR:Quay:54508,1169
NSR:Quay:31931,853
NSR:Quay:49872,3460
NSR:Quay:27280,2154
NSR:Quay:39859,1475
NSR:Quay:67371,3020
NSR:Quay:109273,3434
NSR:Quay:3395,2602
NSR:Quay:24560,6134
NSR:Quay:38150,1535
NSR:Quay:33367,2303
NSR:Quay:34007,391
NSR:Quay:57769,1785
NSR:Quay:22003,8205
NSR:Quay:2096,1856
NSR:Quay:56862,2335
NSR:Quay:98535,2301
NSR:Quay:10600,9967
NSR:Quay:7855,755
NSR:Quay:92406,1001
NSR:Quay:8511,6787
NSR:Quay:91427,1528
NSR:Quay:81282,452
NSR:Quay:1263,321
NSR:Quay:74046,1262
NSR:Quay:73873,11939
NSR:Quay:76367,1397
NSR:Quay:17765,8263
NSR:Quay:32078,4889
NSR:Quay:26776,2700
NSR:Quay:28750,760
NSR:Quay:24013,1166
NSR:Quay:88313,697
NSR:Quay:95378,1532
NSR:Quay:51397,9246
NSR:Quay:90813,7659
NSR:Quay:3859,1232
NSR:Quay:56646,3614
NSR:Quay:47351,6100
NSR:Quay:95955,889
NSR:Quay:8716,15440
NSR:Quay:57489,3615
NSR:Quay:37058,975
NSR:Quay:19223,2091
NSR:Quay:2278,4720
NSR:Quay:5375,3487
NSR:Quay:22428,3138
NSR:Quay:46106,448
NSR:Quay:56239,5835
NSR:Quay:27076,994
NSR:Quay:72011,1729
NSR:Quay:95947,2158
NSR:Quay:44203,2663
NSR:Quay:68199,1561
NSR:Quay:33269,1615
NSR:Quay:97338,3002
NSR:Quay:96740,607
NSR:Quay:36430,3087
NSR:Quay:42319,648
14313613,2003
NSR:Quay:69457,9304
NSR:Quay:44357,4573
NSR:Quay:65099,1228
NSR:Quay:8482,1945
NSR:Quay:33356,383
NSR:Quay:88353,894
NSR:Quay:79414,112
NSR:Quay:3195,7532
NSR:Quay:99391,653
NSR:Quay:67114,1738
NSR:Quay:46073,3232
NSR:Quay:48533,366
NSR:Quay:9834,7083
NSR:Quay:89606,574
NSR:Quay:32163,11619
NSR:Quay:53259,2185
14114621,2671
NSR:Quay:3885,1645
NSR:Quay:102278,343
NSR:Quay:23113,648
NSR:Quay:69008,1271
NSR:Quay:45509,1475
NSR:Quay:50391,2335
NSR:Quay:41459,13243
NSR:Quay:86328,4204
NSR:Quay:108863,1384
NSR:Quay:22259,2193
NSR:Quay:15105,1708
NSR:Quay:104604,571
NSR:Quay:80144,1451
NSR:Quay:17468,1211
NSR:Quay:22426,1243
NSR:Quay:84174,2746
NSR:Quay:39854,1555
NSR:Quay:51573,1511
NSR:Quay:67135,1756
NSR:Quay:91483,1089
NSR:Quay:109463,5424
NSR:Quay:15036,1394
NSR:Quay:38285,2535
NSR:Quay:20247,864
NSR:Quay:15045,1577
NSR:Quay:43054,1399
NSR:Quay:1830,2854
14281072,1983
NSR:Quay:97685,437
NSR:Quay:22427,895
NSR:Quay:107505,827
NSR:Quay:93065,1705
NSR:Quay:27212,2302
NSR:Quay:88188,1004
NSR:Quay:19437,1980
NSR:Quay:69495,2727
NSR:Quay:20828,522
NSR:Quay:104291,545
NSR:Quay:37060,1067
NSR:Quay:70598,720
NSR:Quay:52258,1975
NSR:Quay:56493,1855
NSR:Quay:49429,570
NSR:Quay:31441,2118
NSR:Quay:77255,248
NSR:Quay:80047,336
NSR:Quay:56125,5019
NSR:Quay:25331,351
NSR:Quay:19222,1321
NSR:Quay:23783,725
NSR:Quay:103869,1023
NSR:Quay:75053,211
NSR:Quay:73325,1025
NSR:Quay:51533,498
NSR:Quay:95761,1442
NSR:Quay:106520,1396
NSR:Quay:55173,3200
NSR:Quay:56180,1479
NSR:Quay:41860,946
NSR:Quay:79581,41
NSR:Quay:68035,3076
NSR:Quay:65575,6120
NSR:Quay:94291,346
NSR:Quay:108975,851
NSR:Quay:89678,384
NSR:Quay:8014,2754
NSR:Quay:38230,1302
NSR:Quay:51585,2260
NSR:Quay:71336,4045
NSR:Quay:80698,986
NSR:Quay:53554,2349
NSR:Quay:20504,2157
NSR:Quay:54264,2748
NSR:Quay:25912,3232
NSR:Quay:38204,3045
NSR:Quay:103894,2182
NSR:Quay:85578,339
NSR:Quay:28526,1035
NSR:Quay:2685,730
NSR:Quay:68053,1041
14452783,1797
NSR:Quay:78592,540
NSR:Quay:50296,2204
NSR:Quay:20490,2221
NSR:Quay:87268,2732
NSR:Quay:79318,363
NSR:Quay:51624,1271
NSR:Quay:50158,518
NSR:Quay:37492,3350
NSR:Quay:83550,230
NSR:Quay:87635,1172
NSR:Quay:30834,2975
NSR:Quay:51955,496
NSR:Quay:84893,381
NSR:Quay:33703,1051
14163353,5619
NSR:Quay:24867,1263
NSR:Quay:55244,1856
NSR:Quay:18562,344
NSR:Quay:56501,2437
NSR:Quay:12635,755
NSR:Quay:7102,3400
NSR:Quay:79786,536
NSR:Quay:42849,443
NSR:Quay:3226,634
NSR:Quay:15097,494
NSR:Quay:70454,612
NSR:Quay:80973,366
NSR:Quay:50431,1782
NSR:Quay:29583,1872
NSR:Quay:57420,1889
NSR:Quay:42635,917
NSR:Quay:25710,341
NSR:Quay:15810,366
NSR:Quay:97176,184
NSR:Quay:79775,1971
NSR:Quay:28851,1448
NSR:Quay:23864,2794
NSR:Quay:83735,1389
NSR:Quay:83824,176
NSR:Quay:58402,1965
NSR:Quay:68978,4164
NSR:Quay:96714,406
NSR:Quay:1376,672
NSR:Quay:20299,568
NSR:Quay:75974,1106
NSR:Quay:108833,1996
NSR:Quay:3925,2143
NSR:Quay:30528,656
NSR:Quay:80363,1215
NSR:Quay:47854,975
NSR:Quay:90834,920
NSR:Quay:91760,660
NSR:Quay:72308,1366
NSR:Quay:20109,833
NSR:Quay:58859,1655
NSR:Quay:59150,27
NSR:Quay:47064,1111
NSR:Quay:5311,1545
NSR:Quay:8194,297
NSR:Quay:20630,732
NSR:Quay:13473,207
NSR:Quay:28537,761
NSR:Quay:22059,1713
NSR:Quay:110360,2066
NSR:Quay:39545,1286
NSR:Quay:6863,522
NSR:Quay:77225,918
NSR:Quay:40795,4813
NSR:Quay:97052,342
NSR:Quay:57248,1020
NSR:Quay:32728,529
NSR:Quay:74597,608
NSR:Quay:12685,643
NSR:Quay:86585,175
NSR:Quay:11562,370
NSR:Quay:91323,307
NSR:Quay:51254,573
NSR:Quay:95141,595
NSR:Quay:49513,1400
NSR:Quay:94258,107
14452832,189
NSR:Quay:91452,619
NSR:Quay:65197,575
NSR:Quay:18527,665
NSR:Quay:101609,362
NSR:Quay:27293,1263
NSR:Quay:27757,1615
14452805,418
NSR:Quay:57123,613
NSR:Quay:17223,698
14497049,607
NSR:Quay:58237,705
NSR:Quay:44309,482
NSR:Quay:101948,626
NSR:Quay:22421,1248
NSR:Quay:65788,1362
NSR:Quay:28934,1028
NSR:Quay:96172,539
NSR:Quay:41072,1361
NSR:Quay:91091,562
NSR:Quay:30776,500
NSR:Quay:19359,593
NSR:Quay:19873,627
NSR:Quay:72995,652
NSR:Quay:36678,962
NSR:Quay:26956,396
NSR:Quay:93458,650
NSR:Quay:66524,397
NSR:Quay:72013,655
NSR:Quay:105481,1054
NSR:Quay:25746,1052
NSR:Quay:67541,1580
NSR:Quay:73045,470
NSR:Quay:5967,451
NSR:Quay:106415,688
NSR:Quay:25699,671
NSR:Quay:1367,382
NSR:Quay:54376,768
NSR:Quay:55195,193
NSR:Quay:107731,173
NSR:Quay:42676,1107
NSR:Quay:85681,368
NSR:Quay:77485,1724
NSR:Quay:17358,383
NSR:Quay:6872,722
NSR:Quay:25805,381
NSR:Quay:97025,689
NSR:Quay:29589,1222
NSR:Quay:13752,360
NSR:Quay:4299,170
NSR:Quay:2526,244
NSR:Quay:51405,397
NSR:Quay:77000,187
NSR:Quay:39980,228
NSR:Quay:12857,371
NSR:Quay:108351,281
NSR:Quay:52037,1837
NSR:Quay:54438,2390
NSR:Quay:94797,578
NSR:Quay:80607,418
NSR:Quay:79007,540
NSR:Quay:38708,382
NSR:Quay:105373,294
NSR:Quay:33578,847
NSR:Quay:19333,593
NSR:Quay:30406,1022
NSR:Quay:42355,497
NSR:Quay:25026,1173
NSR:Quay:5541,380
NSR:Quay:58818,574
NSR:Quay:14320,726
NSR:Quay:96316,815
NSR:Quay:103312,365
NSR:Quay:74097,775
NSR:Quay:14289,231
NSR:Quay:96220,533
NSR:Quay:4211,801
NSR:Quay:86975,362
NSR:Quay:54322,474
NSR:Quay:107031,453
NSR:Quay:91044,343
NSR:Quay:27012,882
NSR:Quay:39277,881
NSR:Quay:21364,449
NSR:Quay:40156,382
NSR:Quay:77677,794
NSR:Quay:77195,565
NSR:Quay:48818,1232
NSR:Quay:107198,91
NSR:Quay:40402,486
NSR:Quay:71302,287
NSR:Quay:93029,554
NSR:Quay:85411,326
NSR:Quay:71695,181
NSR:Quay:77911,609
NSR:Quay:92321,458
NSR:Quay:106632,343
NSR:Quay:78530,441
NSR:Quay:26403,1024
NSR:Quay:5544,189
NSR:Quay:71667,340
NSR:Quay:40134,382
NSR:Quay:80800,366
NSR:Quay:85500,183
NSR:Quay:54138,690
NSR:Quay:76476,188
NSR:Quay:108731,152
NSR:Quay:856,336
NSR:Quay:90605,1001
NSR:Quay:89043,107
NSR:Quay:19322,370
NSR:Quay:3543,214
NSR:Quay:69784,275
NSR:Quay:90372,193
NSR:Quay:96242,380
NSR:Quay:99967,183
NSR:Quay:23923,456
NSR:Quay:26601,190
NSR:Quay:21187,813
NSR:Quay:89614,384
NSR:Quay:2165,400
NSR:Quay:105753,176
NSR:Quay:14080,357
NSR:Quay:97111,384
NSR:Quay:46671,703
NSR:Quay:85157,243
NSR:Quay:96618,306
NSR:Quay:7583,365
NSR:Quay:90132,290
NSR:Quay:47371,130
NSR:Quay:52027,291
NSR:Quay:30844,228
NSR:Quay:41391,419
NSR:Quay:79592,179
NSR:Quay:83205,183
NSR:Quay:83482,84
NSR:Quay:39975,382
NSR:Quay:34619,166
NSR:Quay:27917,380
NSR:Quay:109606,48
NSR:Quay:13667,68
NSR:Quay:14417,167
NSR:Quay:67977,31
NSR:Quay:15418,336
NSR:Quay:32505,174
NSR:Quay:106163,107
NSR:Quay:95136,215
NSR:Quay:33186,177
NSR:Quay:70912,422
NSR:Quay:8322,185
NSR:Quay:87900,209
NSR:Quay:99952,190
NSR:Quay:100318,194
NSR:Quay:103293,187
14291616,128
NSR:Quay:106041,182
NSR:Quay:14141,178
NSR:Quay:100419,352
NSR:Quay:104809,95
NSR:Quay:23372,177
NSR:Quay:85427,79
NSR:Quay:65136,142
NSR:Quay:77659,97
NSR:Quay:62749,69
NSR:Quay:66298,29
NSR:Quay:66210,5
NSR:Quay:2039,74
NSR:Quay:60878,15
NSR:Quay:70153,29
KAT,4
NSR:Quay:70150,3
NSR:Quay:34097,12987
NSR:Quay:74614,68848
NSR:Quay:96447,1040
NSR:Quay:35063,6495
NSR:Quay:10398,11763
NSR:Quay:17917,34242
NSR:Quay:37705,23210
NSR:Quay:79441,1398
NSR:Quay:30224,36016
NSR:Quay:73776,9007
NSR:Quay:73969,23613
NSR:Quay:11796,64876
NSR:Quay:52770,4105
NSR:Quay:45282,30029
NSR:Quay:24437,599
NSR:Quay:23953,10797
NSR:Quay:26557,572
NSR:Quay:24071,525
NSR:Quay:36624,18316
NSR:Quay:36936,183
NSR:Quay:11752,96580
NSR:Quay:4517,9999
NSR:Quay:8097,6986
NSR:Quay:40025,7485
NSR:Quay:5894,63167
NSR:Quay:22316,2105
NSR:Quay:32842,11204
NSR:Quay:55859,33128
NSR:Quay:81960,6087
NSR:Quay:54014,27437
NSR:Quay:55484,8956
NSR:Quay:79280,7088
NSR:Quay:10869,4150
NSR:Quay:33377,41364
NSR:Quay:33074,1829
NSR:Quay:78707,856
14333651,896
NSR:Quay:72889,31096
NSR:Quay:40450,14873
NSR:Quay:50347,55610
NSR:Quay:71413,22749
NSR:Quay:43539,11953
NSR:Quay:10433,8500
NSR:Quay:102999,3247
NSR:Quay:92898,2051
NSR:Quay:82660,3861
NSR:Quay:39439,10742
NSR:Quay:8239,21907
NSR:Quay:10707,18370
NSR:Quay:54292,10980
NSR:Quay:56904,4420
NSR:Quay:50285,2094
NSR:Quay:44224,1898
NSR:Quay:8149,62582
NSR:Quay:50621,11101
NSR:Quay:32626,11236
14313513,5443
NSR:Quay:74143,22780
NSR:Quay:7754,37804
NSR:Quay:75176,81642
NSR:Quay:68892,1851
NSR:Quay:68281,17858
NSR:Quay:75729,18840
NSR:Quay:47048,18716
NSR:Quay:87683,360
NSR:Quay:53745,36598
NSR:Quay:55541,12970
NSR:Quay:56037,10119
NSR:Quay:91134,576
NSR:Quay:6404,21030
NSR:Quay:5915,22858
NSR:Quay:26411,4792
NSR:Quay:29832,20898
NSR:Quay:69706,25340
NSR:Quay:1822,5238
14281128,992
NSR:Quay:54422,16609
NSR:Quay:51253,55606
NSR:Quay:93369,21015
14163363,1562
NSR:Quay:33733,13144
NSR:Quay:33170,8650
NSR:Quay:32984,9633
NSR:Quay:30633,8685
NSR:Quay:26234,4399
NSR:Quay:44329,22519
NSR:Quay:41131,693
NSR:Quay:2273,4718
NSR:Quay:105224,13638
14387905,3840
NSR:Quay:32692,1520
